key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2009-08-09 01:35:00.0000001,8.9,2009-08-09 01:35:00 UTC,-73.992018,40.736445,-73.994163,40.762242,2
2015-06-10 20:39:01.0000001,8.0,2015-06-10 20:39:01 UTC,-73.99040222167969,40.73129653930664,-74.00578308105469,40.71936798095703,1
2014-09-09 19:43:31.0000004,15.5,2014-09-09 19:43:31 UTC,-73.987131,40.7509,-73.948411,40.770705,1
2013-07-25 20:10:00.0000006,7.0,2013-07-25 20:10:00 UTC,-74.00905,40.704177,-74.010873,40.713162,4
2010-09-04 02:22:57.0000002,8.1,2010-09-04 02:22:57 UTC,-73.987155,40.761171000000004,-73.947538,40.791107000000004,1
2011-04-04 23:33:33.0000009,16.9,2011-04-04 23:33:33 UTC,-73.977787,40.757834,-73.954549,40.726492,1
2010-07-16 16:48:15.0000004,6.9,2010-07-16 16:48:15 UTC,-73.974856,40.752196000000005,-73.994505,40.75031,1
2014-01-10 08:08:16.0000003,8.0,2014-01-10 08:08:16 UTC,-73.98832800000001,40.718764,-74.000157,40.718209,1
2012-10-29 00:56:51.0000002,7.0,2012-10-29 00:56:51 UTC,-73.980797,40.738076,-73.989958,40.718932,2
2012-08-06 09:56:59.0000003,6.1,2012-08-06 09:56:59 UTC,-74.002913,40.728151000000004,-73.986779,40.725966,1
2010-09-08 20:22:28.0000001,7.3,2010-09-08 20:22:28 UTC,-73.869862,40.7725,-73.869862,40.772502,1
2012-02-19 08:35:00.00000010,4.9,2012-02-19 08:35:00 UTC,-73.991462,40.744587,-73.989712,40.75394,1
2009-07-15 18:43:00.00000097,10.5,2009-07-15 18:43:00 UTC,-73.955012,40.780207,-73.97633499999999,40.74751,1
2013-03-03 16:14:52.0000001,5.5,2013-03-03 16:14:52 UTC,-73.903488,40.77097,-73.911721,40.762525,1
2010-08-15 01:05:01.0000002,6.1,2010-08-15 01:05:01 UTC,-73.99808,40.733002,-73.952055,40.81472,1
2011-01-04 14:53:02.0000003,5.3,2011-01-04 14:53:02 UTC,-73.993633,40.736196,-74.00814,40.730384,1
2010-10-31 14:45:35.0000004,5.3,2010-10-31 14:45:35 UTC,-73.988049,40.731932,-73.997169,40.724148,2
2012-10-31 00:13:00.00000054,6.0,2012-10-31 00:13:00 UTC,-73.952107,40.819171999999995,-73.953608,40.807057,2
2011-03-26 17:30:00.00000095,5.3,2011-03-26 17:30:00 UTC,-73.9895,40.767995,-73.993822,40.766765,1
2012-05-10 20:24:24.0000002,5.3,2012-05-10 20:24:24 UTC,-73.979523,40.757467,-73.99000799999999,40.750796,1
2010-12-15 21:38:00.000000265,4.1,2010-12-15 21:38:00 UTC,-73.995887,40.737648,-73.99914799999999,40.744523,2
2011-04-26 12:09:00.00000011,4.1,2011-04-26 12:09:00 UTC,-74.00757,40.726048,-73.997807,40.7256,1
2013-06-07 00:10:00.00000018,5.5,2013-06-07 00:10:00 UTC,-73.986175,40.777440000000006,-73.98095,40.78682,5
2012-01-06 18:38:47.0000001,7.7,2012-01-06 18:38:47 UTC,0.0,0.0,0.0,0.0,0
2012-07-09 18:40:00.000000187,14.9,2012-07-09 18:40:00 UTC,-73.984945,40.756242,-74.01485799999999,40.704608,1
2013-07-18 09:34:07.0000005,6.5,2013-07-18 09:34:07 UTC,-73.985192,40.753705,-73.993023,40.738587,1
2010-01-22 00:58:00.00000011,7.7,2010-01-22 00:58:00 UTC,-73.988422,40.727571999999995,-74.00781500000001,40.738137,1
2011-02-05 21:18:56.0000004,10.5,2011-02-05 21:18:56 UTC,-73.952883,40.780078,-73.975412,40.748734999999996,1
2013-09-05 12:15:00.00000059,5.5,2013-09-05 12:15:00 UTC,-73.95456,40.784025,-73.965498,40.771562,1
2014-11-30 09:58:05.0000002,7.5,2014-11-30 09:58:05 UTC,-73.999307,40.754290000000005,-73.976895,40.764103999999996,1
2012-12-07 17:46:38.0000001,5.0,2012-12-07 17:46:38 UTC,-73.98564300000001,40.744218,-73.990643,40.7367,4
2012-11-19 02:38:59.0000002,6.0,2012-11-19 02:38:59 UTC,-73.933927,40.668563,-73.943617,40.662838,2
2009-10-09 07:48:00.000000140,4.9,2009-10-09 07:48:00 UTC,-73.981377,40.746338,-73.972868,40.753428,1
2014-05-08 09:53:25.0000002,17.5,2014-05-08 09:53:25 UTC,-73.99512800000001,40.760195,-73.96221,40.810743,2
2013-09-20 01:28:00.00000040,7.0,2013-09-20 01:28:00 UTC,-73.995804,40.764714,-73.983776,40.769807,1
2012-10-15 03:27:00.0000003,3.5,2012-10-15 03:27:00 UTC,-74.005617,40.726308,-74.006407,40.721697999999996,1
2011-05-31 14:04:00.00000027,3.7,2011-05-31 14:04:00 UTC,-73.958688,40.763993,-73.951768,40.773485,1
2011-07-22 18:22:00.000000269,5.7,2011-07-22 18:22:00 UTC,-73.994147,40.751132,-73.985417,40.762263,3
2013-07-23 05:50:53.0000002,5.0,2013-07-23 05:50:53 UTC,-73.978096,40.752277,-73.979483,40.76125,1
2012-06-03 21:51:00.00000013,10.5,2012-06-03 21:51:00 UTC,-73.991487,40.750465000000005,-73.956367,40.77643,1
2013-09-25 23:57:51.0000002,8.5,2013-09-25 23:57:51 UTC,-73.994842,40.750192999999996,-73.98830799999999,40.773992,1
2009-08-06 16:15:00.000000160,6.5,2009-08-06 16:15:00 UTC,-73.978158,40.755313,-73.968253,40.763908,1
2010-06-17 18:32:37.0000002,7.3,2010-06-17 18:32:37 UTC,-73.967515,40.752424,-73.961025,40.771976,2
2010-06-23 11:35:00.0000003,6.9,2010-06-23 11:35:00 UTC,-73.97200500000001,40.76076,-73.95509799999999,40.769983,2
2012-02-05 18:45:00.00000061,4.1,2012-02-05 18:45:00 UTC,-73.99445,40.732271999999995,-74.000685,40.735857,1
2011-12-05 22:15:00.00000016,10.9,2011-12-05 22:15:00 UTC,-73.983807,40.760304999999995,-73.955967,40.78991,1
2014-09-25 12:15:00.000000131,10.5,2014-09-25 12:15:00 UTC,-73.98400500000001,40.743915,-74.00214,40.730457,1
2009-12-22 10:06:00.000000157,11.3,2009-12-22 10:06:00 UTC,-73.953335,40.77167,-73.976577,40.751342,5
2010-07-25 02:15:00.0000003,5.7,2010-07-25 02:15:00 UTC,-74.00659499999999,40.714303,-73.99333299999999,40.718052,2
2013-10-29 16:12:00.00000088,11.5,2013-10-29 16:12:00 UTC,-73.98873499999999,40.768997,-73.986903,40.757725,1
2010-12-31 22:07:00.000000225,4.5,2010-12-31 22:07:00 UTC,-73.999125,40.734196999999995,-73.989455,40.740623,2
2013-09-15 03:07:00.00000036,26.0,2013-09-15 03:07:00 UTC,-73.991745,40.744615,-73.975577,40.66615,4
2011-10-14 13:13:37.0000001,9.7,2011-10-14 13:13:37 UTC,-73.996997,40.725446999999996,-74.010515,40.709795,1
2012-06-07 14:53:11.0000003,9.7,2012-06-07 14:53:11 UTC,-73.960314,40.766588,-73.97505699999999,40.734349,1
2013-03-15 14:27:03.0000001,19.0,2013-03-15 14:27:03 UTC,-73.94775,40.775338,-73.99525,40.765242,1
2009-01-04 15:16:00.00000050,6.9,2009-01-04 15:16:00 UTC,-73.991043,40.75095,-73.980322,40.76471,4
2009-10-23 16:51:39.0000003,8.5,2009-10-23 16:51:39 UTC,-73.98620600000001,40.760137,-73.96735,40.763222,1
2013-04-16 08:20:00.00000060,20.0,2013-04-16 08:20:00 UTC,-73.979885,40.765505,-74.003038,40.715507,2
2011-06-02 10:25:28.0000002,5.3,2011-06-02 10:25:28 UTC,-73.983071,40.776453000000004,-73.97104499999999,40.783025,1
2009-01-18 01:56:00.00000016,10.9,2009-01-18 01:56:00 UTC,-74.005022,40.75169,-73.967108,40.76255,1
2015-02-08 18:38:37.0000002,5.0,2015-02-08 18:38:37 UTC,-74.0029525756836,40.73346710205078,-74.0068359375,40.71977996826172,1
2014-04-27 02:16:00.000000219,5.0,2014-04-27 02:16:00 UTC,-73.977275,40.78763,-73.981185,40.776675,2
2011-02-23 20:18:00.000000166,10.5,2011-02-23 20:18:00 UTC,-73.981765,40.778847,-73.981443,40.747087,5
2014-11-19 14:59:00.00000094,13.5,2014-11-19 14:59:00 UTC,-73.96349000000001,40.798305,-73.979338,40.762921999999996,1
2011-01-19 07:07:51.0000002,8.9,2011-01-19 07:07:51 UTC,-74.006074,40.735777,-73.975287,40.756197,1
2015-06-20 09:57:43.0000004,11.0,2015-06-20 09:57:43 UTC,-73.95565032958984,40.768409729003906,-73.98477172851562,40.78171920776367,1
2012-02-16 15:20:12.0000004,5.3,2012-02-16 15:20:12 UTC,-73.979333,40.755891,-73.990199,40.748072,1
2009-10-16 20:16:01.0000004,6.1,2009-10-16 20:16:01 UTC,-73.997763,40.741087,-73.988454,40.756896999999995,2
2011-10-01 18:47:07.0000003,7.3,2011-10-01 18:47:07 UTC,-73.952303,40.781208,-73.95966999999999,40.759003,1
2011-01-14 15:39:00.000000149,4.5,2011-01-14 15:39:00 UTC,-73.983187,40.722382,-73.98354499999999,40.729212,1
2012-10-05 23:56:00.00000043,20.5,2012-10-05 23:56:00 UTC,-73.99125,40.728537,-73.959008,40.744068,1
2014-12-08 18:11:58.0000006,12.5,2014-12-08 18:11:58 UTC,-73.95245,40.777368,-73.98238,40.778945,1
2009-10-07 15:44:00.000000121,45.0,2009-10-07 15:44:00 UTC,-74.226692,40.647005,-74.264092,40.607766999999996,1
2013-06-13 14:36:00.000000188,41.33,2013-06-13 14:36:00 UTC,-73.97403299999999,40.751067,-73.870362,40.773477,1
2011-08-29 09:57:03.0000005,36.5,2011-08-29 09:57:03 UTC,-73.9749,40.7876,-73.8463,40.7544,2
2009-04-22 08:33:00.000000193,8.1,2009-04-22 08:33:00 UTC,-73.98357299999999,40.738425,-73.985742,40.755878,1
2013-06-07 22:50:00.000000177,6.0,2013-06-07 22:50:00 UTC,-73.990527,40.731995,-73.998487,40.729757,1
2012-09-15 17:23:58.0000003,6.5,2012-09-15 17:23:58 UTC,-73.991078,40.737483000000005,-73.987955,40.728303000000004,4
2015-01-17 13:06:37.0000001,7.5,2015-01-17 13:06:37 UTC,-73.99249267578125,40.73147964477539,-74.00501251220702,40.740806579589844,1
2013-09-11 19:20:51.0000001,6.0,2013-09-11 19:20:51 UTC,-73.992262,40.758418,-73.990188,40.761765999999994,1
2013-05-16 23:12:35.0000005,6.5,2013-05-16 23:12:35 UTC,-74.00514799999999,40.721744,-74.015528,40.715401,2
2012-11-16 14:55:00.000000149,2.5,2012-11-16 14:55:00 UTC,-73.966075,40.795245,-73.966167,40.795087,1
2011-10-12 06:28:34.0000001,4.5,2011-10-12 06:28:34 UTC,-73.98986500000001,40.756924,-73.978718,40.755571999999994,1
2012-03-08 07:36:09.0000001,5.7,2012-03-08 07:36:09 UTC,-73.98474300000001,40.779237,-73.972999,40.7954,1
2009-02-22 13:39:00.00000080,8.5,2009-02-22 13:39:00 UTC,-73.976937,40.75885,-73.998648,40.729762,1
2014-06-22 03:50:37.0000002,7.5,2014-06-22 03:50:37 UTC,-73.996219,40.764745,-74.00171800000001,40.746058000000005,1
2014-11-20 23:32:00.00000036,7.0,2014-11-20 23:32:00 UTC,-73.99555,40.72487,-73.98432,40.72498,5
2009-05-16 19:39:49.0000001,3.7,2009-05-16 19:39:49 UTC,-73.958342,40.772752000000004,-73.963402,40.776877,1
2012-03-14 18:30:00.000000214,6.1,2012-03-14 18:30:00 UTC,-73.987652,40.741615,-73.978873,40.729793,1
2009-08-23 11:23:00.00000078,17.3,2009-08-23 11:23:00 UTC,-73.982312,40.770653,-74.014353,40.703032,1
2013-12-21 18:26:00.00000073,18.5,2013-12-21 18:26:00 UTC,-73.978537,40.683847,-73.933357,40.704975,3
2014-02-08 08:34:22.0000001,17.5,2014-02-08 08:34:22 UTC,-74.015191,40.715996000000004,-73.975376,40.741313,2
2013-07-16 08:29:00.00000033,8.5,2013-07-16 08:29:00 UTC,-74.006017,40.735157,-74.013757,40.714987,5
2010-03-28 09:07:00.0000008,9.3,2010-03-28 09:07:00 UTC,-73.945037,40.797853,-73.9474,40.786555,5
2010-04-06 07:52:08.0000001,3.7,2010-04-06 07:52:08 UTC,-73.978408,40.752179,-73.984452,40.755315,1
2009-02-25 22:03:02.0000001,5.3,2009-02-25 22:03:02 UTC,-73.981894,40.728333,-73.979004,40.742020000000004,1
2015-06-29 08:40:18.0000007,26.5,2015-06-29 08:40:18 UTC,-74.01433563232422,40.71562194824219,-73.97016906738281,40.76193618774415,1
2014-03-04 08:16:00.000000126,8.5,2014-03-04 08:16:00 UTC,-73.983435,40.750112,-73.9759,40.765452,1
2012-10-23 09:49:28.0000003,3.5,2012-10-23 09:49:28 UTC,-73.953766,40.779245,-73.95308399999999,40.782509000000005,1
2012-10-28 15:46:00.00000069,5.5,2012-10-28 15:46:00 UTC,0.0,0.0,0.0,0.0,1
2013-07-18 09:10:25.0000002,4.5,2013-07-18 09:10:25 UTC,-73.97789499999999,40.774108,-73.98512,40.7782,1
2010-05-27 17:10:15.0000003,2.9,2010-05-27 17:10:15 UTC,-73.981218,40.742022999999996,-73.981218,40.742022999999996,1
2013-09-26 10:17:00.000000179,50.83,2013-09-26 10:17:00 UTC,-73.871025,40.773711999999996,-74.007627,40.741857,6
2012-01-17 07:03:54.0000003,5.3,2012-01-17 07:03:54 UTC,-73.9462,40.7733,-73.9586,40.7766,0
2012-08-03 13:37:37.0000003,15.7,2012-08-03 13:37:37 UTC,-73.94747,40.779540000000004,-73.99136700000001,40.723285,1
2011-03-04 07:17:00.00000033,8.9,2011-03-04 07:17:00 UTC,-73.989827,40.702187,-74.015823,40.714452,1
2011-07-05 12:58:00.00000021,9.3,2011-07-05 12:58:00 UTC,-73.98718000000001,40.744422,-74.00859,40.720385,1
2012-05-21 11:44:00.00000097,6.5,2012-05-21 11:44:00 UTC,-73.96393499999999,40.765205,-73.974778,40.787634999999995,1
2010-12-03 13:51:00.00000079,6.5,2010-12-03 13:51:00 UTC,-74.00529300000001,40.720058,-73.990613,40.731473,1
2011-03-19 06:05:19.0000003,20.9,2011-03-19 06:05:19 UTC,-73.988291,40.748908,-73.87289200000001,40.774433,1
2009-09-30 18:47:00.000000231,8.1,2009-09-30 18:47:00 UTC,-73.99661800000001,40.753522,-73.99136800000001,40.735485,2
2011-09-23 00:36:00.00000086,12.1,2011-09-23 00:36:00 UTC,-73.99056999999999,40.7609,-73.947347,40.779777,1
2013-12-15 14:23:00.00000044,14.0,2013-12-15 14:23:00 UTC,-73.96668199999999,40.761057,-73.983528,40.758441999999995,6
2013-09-22 23:08:00.00000078,6.5,2013-09-22 23:08:00 UTC,-74.001192,40.74648,-73.991265,40.765252000000004,1
2012-08-29 08:58:00.000000122,5.7,2012-08-29 08:58:00 UTC,-73.98665799999999,40.761223,-74.00059499999999,40.761483,1
2013-12-12 12:04:11.0000001,13.5,2013-12-12 12:04:11 UTC,-73.97287299999999,40.75305,-73.98993399999999,40.744332,1
2009-09-19 01:46:00.000000159,9.7,2009-09-19 01:46:00 UTC,-73.989355,40.734933000000005,-73.991957,40.759012,2
2009-06-29 09:12:00.000000220,10.9,2009-06-29 09:12:00 UTC,-73.875838,40.780325,-73.878887,40.779598,1
2014-05-29 14:46:01.0000003,13.5,2014-05-29 14:46:01 UTC,-73.989638,40.736787,-73.979349,40.761573,1
2011-10-15 11:14:46.0000002,7.7,2011-10-15 11:14:46 UTC,-73.95215400000001,40.778276,-73.968471,40.765060999999996,1
2012-06-21 22:36:00.000000174,9.3,2012-06-21 22:36:00 UTC,-73.97501199999999,40.764593,-73.942715,40.746477,1
2013-12-02 18:22:00.000000137,33.0,2013-12-02 18:22:00 UTC,-73.86279499999999,40.768565,-73.952635,40.679887,1
2011-08-31 07:58:00.000000117,12.9,2011-08-31 07:58:00 UTC,-73.948487,40.77732,-73.98259,40.743383,1
2013-11-08 12:13:00.000000108,16.0,2013-11-08 12:13:00 UTC,0.0,0.0,0.0,0.0,1
2010-02-03 09:06:33.0000007,12.1,2010-02-03 09:06:33 UTC,-73.990155,40.719407000000004,-73.97734399999999,40.755809,1
2015-06-02 19:26:44.0000004,7.5,2015-06-02 19:26:44 UTC,-73.98873138427734,40.77424621582031,-73.99092102050781,40.76512908935547,2
2011-04-19 10:25:00.00000076,8.1,2011-04-19 10:25:00 UTC,-73.949073,40.770802,-73.97278,40.749821999999995,1
2011-12-24 13:36:05.0000001,6.1,2011-12-24 13:36:05 UTC,-73.9901,40.7713,-73.9778,40.7872,0
2011-01-15 00:13:00.000000162,5.3,2011-01-15 00:13:00 UTC,-73.985037,40.75117,-73.99663199999999,40.742767,1
2012-06-09 12:06:30.0000001,5.7,2012-06-09 12:06:30 UTC,-73.951871,40.77362,-73.940156,40.79221,1
2014-10-18 17:41:00.000000125,10.5,2014-10-18 17:41:00 UTC,-73.974202,40.756362,-73.978353,40.730932,5
2011-02-15 14:09:00.00000096,15.3,2011-02-15 14:09:00 UTC,-73.979502,40.748718,-74.006398,40.706368,1
2012-10-18 08:55:47.0000001,5.5,2012-10-18 08:55:47 UTC,-74.00807900000001,40.722619,-74.008976,40.733384,1
2012-01-31 11:50:56.0000001,9.3,2012-01-31 11:50:56 UTC,-73.98519499999999,40.741562,-73.960788,40.760835,1
2011-10-02 12:09:00.00000080,6.1,2011-10-02 12:09:00 UTC,-73.988988,40.736577000000004,-73.993375,40.747865000000004,5
2015-04-08 17:34:30.0000006,22.5,2015-04-08 17:34:30 UTC,-74.00080108642578,40.71697998046875,-73.95291137695312,40.77209854125977,1
2010-05-18 22:01:00.000000133,4.5,2010-05-18 22:01:00 UTC,-73.952738,40.798396999999994,-73.958288,40.804922,1
2009-01-07 22:04:00.000000111,9.7,2009-01-07 22:04:00 UTC,-73.95214,40.758846999999996,-73.967793,40.755387,1
2009-11-04 10:17:00.00000098,9.7,2009-11-04 10:17:00 UTC,-73.980277,40.782275,-73.96417199999999,40.808168,2
2011-10-13 22:35:54.0000001,8.9,2011-10-13 22:35:54 UTC,-73.964303,40.767561,-73.988798,40.736653999999994,1
2012-02-20 05:37:47.0000001,8.9,2012-02-20 05:37:47 UTC,-73.958885,40.686741,-73.9509,40.660069,1
2009-11-03 22:45:00.000000154,6.1,2009-11-03 22:45:00 UTC,-73.98948,40.739845,-73.981893,40.75701,1
2014-07-05 12:32:57.0000002,6.5,2014-07-05 12:32:57 UTC,-73.991661,40.744799,-74.00376700000001,40.73683,1
2012-11-04 19:30:10.0000002,26.0,2012-11-04 19:30:10 UTC,-73.98683,40.769311,-74.004828,40.676061,1
2012-06-06 06:10:35.0000003,10.9,2012-06-06 06:10:35 UTC,-73.947352,40.748005,-73.98398,40.762956,2
2014-12-23 23:56:13.0000002,10.5,2014-12-23 23:56:13 UTC,-73.97243900000001,40.753127,-74.000721,40.747172,1
2011-01-25 13:27:10.0000004,4.9,2011-01-25 13:27:10 UTC,-73.978349,40.788140000000006,-73.97632800000001,40.780793,1
2015-04-09 18:48:30.0000005,7.5,2015-04-09 18:48:30 UTC,-74.01116943359375,40.70289611816406,-74.00725555419923,40.71593856811523,1
2011-03-18 14:57:02.0000004,7.3,2011-03-18 14:57:02 UTC,-73.957539,40.78443,-73.978701,40.784064,1
2015-05-09 18:23:37.0000005,10.0,2015-05-09 18:23:37 UTC,-73.98909759521484,40.76033401489258,-73.99046325683594,40.75144577026367,2
2013-05-19 20:48:00.000000133,13.0,2013-05-19 20:48:00 UTC,-73.984815,40.763787,-73.961535,40.760287,1
2010-07-17 21:14:00.00000051,10.1,2010-07-17 21:14:00 UTC,-73.987145,40.750827,-73.995745,40.764457,1
2011-01-16 00:44:00.000000123,14.9,2011-01-16 00:44:00 UTC,-74.00249699999999,40.734193,-73.94708299999999,40.779334999999996,1
2011-10-19 06:39:46.0000002,4.5,2011-10-19 06:39:46 UTC,-73.992692,40.749294,-73.987853,40.741133000000005,1
2010-10-12 08:41:27.0000002,5.7,2010-10-12 08:41:27 UTC,-73.96194200000001,40.759716999999995,-73.951355,40.774224,2
2014-04-25 19:18:01.0000001,6.5,2014-04-25 19:18:01 UTC,-74.006222,40.733767,-74.00210799999999,40.750678,1
2013-11-23 01:07:14.0000002,28.0,2013-11-23 01:07:14 UTC,-73.99266899999999,40.759318,-73.945314,40.707959,1
2012-12-19 07:40:00.00000064,8.0,2012-12-19 07:40:00 UTC,-73.943665,40.752762,-73.963437,40.759342,1
2010-02-17 15:37:00.000000117,14.5,2010-02-17 15:37:00 UTC,-73.99088,40.723708,-73.954075,40.693191999999996,6
2013-07-14 09:48:00.00000031,6.0,2013-07-14 09:48:00 UTC,-73.971327,40.755387,-73.98482299999999,40.763362,1
2014-04-03 21:03:01.0000001,5.5,2014-04-03 21:03:01 UTC,-73.976281,40.780868,-73.978491,40.789096,1
2013-08-13 18:06:00.000000222,12.5,2013-08-13 18:06:00 UTC,-73.994037,40.761596999999995,-73.955332,40.781267,2
2013-01-14 12:30:00.000000136,12.0,2013-01-14 12:30:00 UTC,-73.974585,40.761272,-73.992082,40.731297,1
2009-05-03 14:37:00.000000168,25.7,2009-05-03 14:37:00 UTC,-73.957257,40.78011,-74.010767,40.711335,2
2012-12-17 16:43:05.0000001,7.5,2012-12-17 16:43:05 UTC,-73.951833,40.769549,-73.965847,40.752694,1
2011-06-02 20:25:05.0000008,49.8,2011-06-02 20:25:05 UTC,-73.7836,40.6487,-73.9519,40.7747,1
2014-03-27 13:15:27.0000004,9.0,2014-03-27 13:15:27 UTC,-73.990061,40.741848,-73.991911,40.754101,1
2015-05-05 15:46:00.0000006,18.0,2015-05-05 15:46:00 UTC,-73.98200225830078,40.76647567749024,-74.00784301757811,40.716960906982415,1
2015-03-17 23:12:30.0000006,8.5,2015-03-17 23:12:30 UTC,-73.98104095458984,40.74973678588867,-73.9811248779297,40.767738342285156,2
2009-03-11 11:24:53.0000003,14.1,2009-03-11 11:24:53 UTC,-73.960954,40.761249,-74.000822,40.741803999999995,1
2011-07-21 20:37:59.0000002,12.1,2011-07-21 20:37:59 UTC,-73.987752,40.740835,-73.963236,40.774361,1
2009-09-22 19:21:00.000000141,19.3,2009-09-22 19:21:00 UTC,-74.00168000000001,40.715175,-73.954468,40.787028,2
2011-04-14 23:33:00.000000227,7.7,2011-04-14 23:33:00 UTC,-73.9478,40.782897999999996,-73.969403,40.765265,1
2012-06-19 18:38:00.000000247,12.5,2012-06-19 18:38:00 UTC,-73.954625,40.767243,-73.987668,40.73898,1
2013-11-30 19:03:35.0000001,6.0,2013-11-30 19:03:35 UTC,-73.992675,40.73565,-73.99509300000001,40.745166,1
2012-11-23 12:01:49.0000002,8.0,2012-11-23 12:01:49 UTC,-73.97156700000001,40.782159,-73.946774,40.775738,1
2014-01-27 12:08:23.0000003,16.5,2014-01-27 12:08:23 UTC,-73.977597,40.787182,-73.941633,40.839421,1
2011-07-24 00:52:00.000000257,16.9,2011-07-24 00:52:00 UTC,-73.99450999999999,40.721112,-73.979612,40.775687,5
2013-03-18 09:06:00.00000011,11.5,2013-03-18 09:06:00 UTC,-73.95309499999999,40.783102,-73.97466999999999,40.755732,3
2011-08-03 19:51:58.0000004,8.9,2011-08-03 19:51:58 UTC,-73.982881,40.763729,-73.96185,40.771623,1
2014-12-12 08:06:02.0000003,14.5,2014-12-12 08:06:02 UTC,-73.979332,40.746966,-74.00203499999999,40.715049,1
2014-03-18 10:15:21.0000003,52.0,2014-03-18 10:15:21 UTC,-73.87084499999999,40.773778,-73.87084,40.773783,1
2014-10-22 13:07:39.0000005,11.5,2014-10-22 13:07:39 UTC,-74.00289699999999,40.749769,-73.984498,40.746567999999996,1
2013-03-06 14:47:25.0000007,11.5,2013-03-06 14:47:25 UTC,-73.98129399999999,40.755829,-73.98129399999999,40.755829,1
2014-11-07 20:13:41.0000005,12.0,2014-11-07 20:13:41 UTC,-73.982591,40.778855,-73.953983,40.767886,1
2012-03-29 15:23:00.00000028,10.1,2012-03-29 15:23:00 UTC,-73.953172,40.766729999999995,-73.978288,40.736787,1
2010-12-23 09:13:23.0000001,33.07,2010-12-23 09:13:23 UTC,-73.982892,40.762798,-73.865125,40.770576,3
2013-09-27 11:45:00.00000043,10.0,2013-09-27 11:45:00 UTC,-73.981358,40.737225,-73.99627199999999,40.723617,1
2013-08-02 06:59:54.0000005,4.5,2013-08-02 06:59:54 UTC,-73.963254,40.768873,-73.972219,40.759683,1
2013-10-19 16:33:26.0000005,37.5,2013-10-19 16:33:26 UTC,-73.789568,40.646905,-73.88835,40.740287,1
2013-04-16 12:20:50.0000001,11.0,2013-04-16 12:20:50 UTC,-73.970505,40.765324,-73.987165,40.753699,1
2011-05-30 11:55:00.00000024,4.5,2011-05-30 11:55:00 UTC,-73.96691700000001,40.793762,-73.976177,40.789041999999995,2
2014-09-13 07:40:00.00000022,21.0,2014-09-13 07:40:00 UTC,-73.95106,40.770432,-73.940315,40.848012,4
2014-05-28 12:36:53.0000001,18.5,2014-05-28 12:36:53 UTC,-73.991209,40.749771,-73.997022,40.767128,1
2009-10-10 19:58:00.00000078,8.5,2009-10-10 19:58:00 UTC,-73.979525,40.72733,-74.00168199999999,40.735085,1
2013-03-01 08:27:00.000000205,14.0,2013-03-01 08:27:00 UTC,-73.991158,40.75577,-73.953683,40.765209999999996,2
2010-06-30 00:07:20.0000002,3.7,2010-06-30 00:07:20 UTC,-73.950613,40.723803000000004,-73.94080500000001,40.726009000000005,1
2013-12-11 13:36:00.0000005,25.0,2013-12-11 13:36:00 UTC,-73.980008,40.743155,-73.998,40.765741999999996,2
2010-02-14 01:24:08.0000006,12.9,2010-02-14 01:24:08 UTC,-73.972003,40.75972,-73.988449,40.718166,1
2010-01-09 19:59:00.000000172,5.3,2010-01-09 19:59:00 UTC,-73.98703499999999,40.775985,-73.994748,40.76109,1
2013-04-22 18:15:28.0000003,5.0,2013-04-22 18:15:28 UTC,-73.978978,40.744473,-73.971896,40.743565000000004,2
2013-02-19 16:51:09.0000004,7.0,2013-02-19 16:51:09 UTC,-73.992386,40.742852,-73.990385,40.75674,4
2013-02-17 22:50:51.0000001,7.0,2013-02-17 22:50:51 UTC,-73.97754,40.763641,-73.991295,40.750221,1
2011-03-30 14:38:43.0000002,5.3,2011-03-30 14:38:43 UTC,0.0,0.0,0.0,0.0,1
2010-06-04 21:54:58.0000001,8.5,2010-06-04 21:54:58 UTC,-74.00295799999999,40.735591,-74.006971,40.707471999999996,1
2014-05-14 19:44:57.0000003,10.5,2014-05-14 19:44:57 UTC,-73.96914,40.754386,-73.988249,40.74478,1
2012-10-22 09:55:00.00000048,8.0,2012-10-22 09:55:00 UTC,-74.011942,40.709722,-74.006633,40.73062,5
2010-06-24 19:40:00.000000217,6.9,2010-06-24 19:40:00 UTC,-73.98275500000001,40.77167,-73.985343,40.759679999999996,3
2011-10-10 11:41:24.0000002,11.7,2011-10-10 11:41:24 UTC,-73.992642,40.719791,-73.972507,40.759415000000004,1
2012-03-30 23:16:00.000000263,11.7,2012-03-30 23:16:00 UTC,-73.98535,40.744502000000004,-73.974843,40.783415000000005,1
2015-05-25 20:15:54.0000001,10.0,2015-05-25 20:15:54 UTC,-73.94900512695312,40.77746200561523,-73.97181701660156,40.7566032409668,2
2013-04-29 15:03:45.0000001,28.33,2013-04-29 15:03:45 UTC,-73.949706,40.784684000000006,-73.872169,40.77449,1
2014-04-02 22:30:11.0000002,7.0,2014-04-02 22:30:11 UTC,-73.98281800000001,40.767846999999996,-73.99410300000001,40.755720000000004,1
2010-08-23 15:20:59.0000001,2.5,2010-08-23 15:20:59 UTC,-73.787152,40.642271,-73.787152,40.642271,1
2010-02-24 22:31:00.00000080,14.1,2010-02-24 22:31:00 UTC,-73.98298199999999,40.762932,-74.013885,40.705127000000005,1
